"line","YDHPL","YDHA","PLHA","DF","DPM","SW100","TSW","POM"
"DAB_605",1821.91289077945,1658.66326896611,40.3346329538428,32.8764261343645,62.5268081909338,33.1144082827512,334.547538167799,11.5580330745481
"DAB_606",1759.34241517462,1670.80944687989,39.983941676566,32.8832188827014,62.5270171211549,27.1024400250306,321.728716092298,11.7035126284262
"DAB_607",1915.09171203872,1878.40234242363,41.2056676855618,32.8850285249022,62.5269663014288,33.7699032047555,356.43594061439,11.5439775229655
"DAB_609",1646.74865259312,1678.12824068651,40.053001087605,32.8782740494586,62.5269132879902,24.6274061321651,301.639720629963,11.7293123668992
"DAB_610",1659.72341492946,1516.04852118118,39.0992287049377,32.8815376455781,62.5267335257452,26.1185517307138,291.613695053933,11.6924385593091
"DAB_612",1729.13767927705,1514.92058915897,35.5743301792625,32.8806741208082,62.5269581554746,32.9158260338655,275.583706634858,11.5183289174604
"DAB_614",2011.35596997897,2018.20800282981,43.4709921107627,32.8769205643841,62.5269371890397,33.1209609871543,412.404783993487,11.4928719252356
"DAB_615",2000.73162178827,1925.71161566791,41.374067486588,32.8846257536071,62.5270130865212,30.634631406754,395.214971801259,11.7919413888022
"DAB_616",2228.94244390773,2162.18957213181,38.7736361502214,32.882961191227,62.5269919972849,32.5164728398656,413.964389426507,11.7862605390313
"DAB_617",1649.82000862164,1555.75176583462,39.4244585171379,32.8735669181979,62.5268648566107,26.428025361025,295.550528369155,11.6400353456089
"DAB_619",1815.37804873848,1725.67705049953,41.6489674955302,32.8835235997411,62.5269156492284,26.1012120700721,353.934526890478,11.700992613513
"DAB_621",1887.71441906081,1750.14057675383,40.2822754817568,32.8814571005715,62.5270463532651,32.0621567554957,350.918018003955,11.5140412052201
"DAB_622",2041.87977673452,1981.38303603467,41.0045996197755,32.8854812552605,62.5268579854488,31.5298489675699,401.714138374565,11.6321347168762
"DAB_624",2191.53232260772,1891.48338035217,37.3416293080345,32.8790811868544,62.5269963535015,30.66526217304,381.912061318631,11.5069846043678
"DAB_625",2077.71680645062,1854.62119702832,39.336661638181,32.8806514422356,62.5267727665047,33.3443692171393,378.217140618436,11.898464289448
"DAB_628",2085.5764656857,2074.93142486952,42.3212811220326,32.8797500915412,62.5267315885236,32.6732755373318,419.676415674248,11.5395864070923
"DAB_629",2022.23629119397,2100.74683736389,43.7793206894,32.8830853308054,62.5267771012932,31.4389636022407,428.091493883911,11.5818166649892
"DAB_630",2309.87166596208,1859.3896145641,36.5412801191654,32.8785954678392,62.526934682235,29.005233025551,376.552898154529,11.4447504722897
"DAB_631",1505.92728488616,1458.51784407593,42.4827813033043,32.8885654086985,62.5267421061335,24.8808303605928,280.867268431901,11.6265599937419
"DAB_633",1508.49776876555,1356.13614500616,39.4780253260353,32.8823896824348,62.5270094940287,25.8708786698281,265.757749228686,11.8124511979125
"DAB_900",2046.0661502864,2089.85378764861,44.0852985384772,32.8823715116547,62.5269567902845,29.703316615366,423.872545048843,11.5997048984315
"DAB_901",1767.3707167379,1645.06329899864,41.5532983106858,32.8847114170333,62.5269138310749,26.734831240805,332.242845412611,11.726130167702
"DAB_902",2163.91995206814,2032.74959257418,40.8939721943802,32.8822675639425,62.5268629896454,33.1302524319755,416.52603724934,11.6299410126931
"DAB_903",2068.32258822998,2025.91316560763,41.9645841044263,32.8793572287282,62.5268503540976,29.0001692626928,404.057896921514,11.6578846301563
"DAB_904",1693.04688752882,1640.03892298701,43.5299146329768,32.8774268609379,62.526873109761,24.9230999058069,334.187541805827,11.6966153764208
"DAB_905",1918.7133331818,1750.22557932725,39.7087723238363,32.8781920928261,62.5268477517003,27.4649506713713,354.488991369364,11.7826016850249
"DAB_906",1990.64872130748,1826.07450664616,39.3271769694965,32.8870398169033,62.5268537373871,30.5985872444854,355.996462812652,11.554479019481
"DAB_909",1934.33486850872,1846.46060441138,39.2368029466343,32.8783510274492,62.5269930641212,26.5516441181281,351.858923536089,11.5404633591248
"DAB_910",2192.92436086471,2133.77535651334,41.9470086054345,32.8764316721464,62.5268922343777,34.5419886472026,430.400880975421,11.5334926645917
"DAB_912",1874.68712786762,1755.75583969694,40.6590678206989,32.8760326378745,62.5269415061968,28.2228713345194,351.380918139283,11.6502549319271
"DAB_913",1746.95189793473,1658.68206212779,42.2113350007515,32.8804995488749,62.5267962542974,25.0066292366929,340.755608758377,11.6231651711935
"DAB_914",1726.65007887384,1650.88301644001,41.0220647565401,32.8777360447425,62.5268445550374,29.8141700451514,320.782206492002,11.5305719299609
"DAB_915",1946.43610984403,1814.36837181923,40.3451176189638,32.8777718435449,62.5269737665831,27.8750549300514,363.944739043861,11.6005880732579
"DAB_916",1876.81784550051,1624.58177113668,39.2752580065759,32.8756494163705,62.5269404796165,31.9510575062353,328.592575507113,11.7923930900306
"DAB_917",2085.52204998536,2058.93771286546,42.4003307826519,32.8832603086622,62.5268372469507,35.1981543157117,419.868821859135,11.4697807022819
"DAB_919",2274.41898399849,2053.0869153679,37.5710872630519,32.8766459812923,62.5269227882463,29.1612666813941,398.007678325517,11.5919341347442
"DAB_920",1831.43032937567,1765.38002904391,41.7965546822335,32.877831454087,62.5269073635738,27.0216302384447,350.772490195833,11.5229904124389
"DAB_921",1847.19219763257,1966.53628320886,41.5769104311102,32.8782998088134,62.5268684934025,25.2793201491283,368.489025894409,11.6125343354752
"DAB_923",1999.11480718088,1833.31314549133,39.4952570675231,32.8784885075668,62.526913548024,29.1202833085322,368.223718874618,11.6460592720558
"DAB_924",1553.89260363515,1379.10768329419,37.9294379325564,32.8775122582183,62.5269669022091,24.1172941848543,250.931828297567,11.8125011823775
"DAB_925",1772.33339504484,1629.7726184111,40.7923420716667,32.8774185452768,62.5269835128044,27.4653200597562,337.977842956013,11.5629132430497
"DAB_926",1709.34578444591,1439.49930755378,36.2142274024742,32.8784327281448,62.5268758518705,27.4433280576697,262.192329325045,11.5134870875914
"DAB_927",1845.11602999859,1810.97225556522,42.0680799631309,32.875559962784,62.5270487661906,25.7131805845478,371.668288706502,11.5426406661147
"DAB_928",1969.46710947587,1734.81563860525,39.5133164077883,32.8843286381181,62.5269494181488,25.9279936061616,340.29706493074,12.0120079215285
"DAB_929",1916.22037729521,1869.43892596252,41.7942190730267,32.8826477437809,62.5268345211055,32.7939365143518,371.866869489522,11.5524520112175
"DAB_930",2165.5622767933,1941.21123441851,38.9270049500117,32.8824425603656,62.5267818668669,34.5408409496642,397.699047394835,11.6255380676887
"DAB_932",1845.11852471969,1825.68639550988,42.0139349312702,32.8772559330056,62.5268401528591,31.3261296259732,358.488637950176,11.5168663208482
"DAB_933",1909.43948403862,1718.40964762157,37.2175521128934,32.8829844596934,62.5267543734997,31.3975456475657,321.835984120199,11.6702903498409
"DAB_934",1886.51364614046,1646.7202164416,38.4292157334839,32.881078426491,62.5268269124298,24.7021828903098,330.551047786211,11.5006163333817
"DAB_936",1581.5682752887,1440.55893655562,41.1837141559037,32.8856633571751,62.5268200261613,26.0207805308477,289.028843916954,11.5418283522335
"DAB_937",1988.99772919934,2116.72056853356,41.744069206803,32.8766984936105,62.526858714364,30.5374177950164,399.836939683724,11.5625278284707
"DAB_938",1445.89596931438,1421.78427298261,42.6013684139398,32.8812155033965,62.5270224132253,23.224481729222,273.21686047006,11.9045636435801
"DAB_939",2230.63865669868,2160.30317424916,40.3022009416412,32.8808643395454,62.5267654195243,34.5524512925008,427.213128564875,11.5442065138465
"DAB_940",1975.77619389453,1916.64628295676,37.7906576657937,32.8760116046768,62.5268405454626,27.0197196821252,348.064433234178,11.7513019227603
"DAB_942",2010.07754188285,1787.77361483543,39.1989071618367,32.8782490170632,62.5267360114519,31.4214654451961,360.309305238738,11.5510338075165
"DAD_036",1438.1923895486,1252.31544262228,40.1349549755698,32.8771279178409,62.5269381517616,30.0130328135452,243.675214313546,11.5014075515263
"DAN_001",2290.85189562504,2052.49230719525,37.6969157812976,32.8809229498134,62.5270704126698,32.1121147718627,411.519034690204,11.7806544810575
"DAN_002",1878.27378800021,1811.86388183621,41.0789199900545,32.8820376098738,62.526817693806,32.6368016459589,367.907297601298,11.5348232420446
"DAN_003",2072.64165937486,1861.05515943209,36.862436554585,32.877468694073,62.5267424341956,31.0928811380321,354.142055290735,11.5289246059726
"DAN_004",1640.43771799494,1549.61029721212,41.6176295257769,32.8834043712328,62.5268335848231,29.2543899186865,298.250194426872,11.7726455619259
"DAN_005",1523.69857007894,1308.33822101863,38.0062115467065,32.879991168444,62.5268300241175,30.2563410175245,250.257614469828,11.5359390715423
"DAN_006",1799.08690371706,1490.86276916062,35.2610742714385,32.8793564779634,62.526858054154,27.0851486892311,279.66891207313,11.6402758074232
"DAN_007",2159.73060750235,2056.00601287239,37.5412965664585,32.8822827028493,62.5268448477288,31.4085100137071,374.413149502592,11.5119181406699
"DAN_008",1373.23248915409,1300.50226585084,43.0797922537008,32.8824285008122,62.5266577629784,24.5179777970819,248.823312882308,11.6699969717764
"DAN_009",1816.09985070769,1697.40030760703,40.1366161156382,32.8771100239206,62.5268455986685,29.3870487244591,336.900684502192,11.7928658133758
"DAN_010",1824.05292195685,1675.58568401015,39.5223829160588,32.8751411293358,62.5267206487991,28.8017125028803,319.74583966336,11.4949107473406
"DAN_011",1632.46540297816,1465.9661415535,40.268765229958,32.8868650141783,62.527074379101,26.7362714082929,292.84772304152,11.6741333084577
"DAN_012",1929.19132561117,1814.93502801038,40.1940299661609,32.8778798516634,62.5269383407883,27.9730335668597,362.139139274495,11.6019043304889
"DAN_013",2075.55142743961,1883.39576863191,38.2204451026962,32.8837986662377,62.5269202983672,32.2032384896999,352.909452136701,11.5729526824422
"DAN_014",1977.56051259145,1859.23692766641,41.2490217777635,32.8770099553879,62.5268805062933,28.7244106352458,383.71887998974,11.5319990114494
"DAN_015",1863.95796797418,1666.24651593866,37.679311871084,32.8745416201388,62.5269416488624,33.686295267349,327.174937455268,11.7184008366671
"DAN_016",1920.63431651741,1858.16590045832,41.9734447654565,32.8745315193699,62.5268464029848,32.074018960635,381.422982929108,11.7932907475384
"DAN_017",1745.28022185977,1662.92613616084,40.7058102762214,32.8852287182973,62.5269217028119,29.893233080715,332.674652699719,11.7491066437468
"DAN_018",1919.10030382567,1797.04197245723,40.9743330560489,32.8794735301733,62.5269337663053,35.8504200351202,362.967633970153,11.5351690016881
"DAN_019",1834.74898850076,1841.55540450768,42.894034045321,32.8862438798057,62.5266916809361,29.7750857189813,371.001226651766,11.5217101456784
"DAN_020",1951.80163417193,1845.03885140498,41.2058902988067,32.8742571297954,62.5267609235054,27.6917481155042,384.0471135133,11.7704522719419
"DAN_021",1598.49371441068,1489.90603670317,38.9413544572115,32.8770045772842,62.5268058099011,33.1561028019316,288.46962823125,11.4911110361214
"DAN_022",1622.86745858128,1629.83900224845,44.5383231562226,32.8750998146717,62.526859679806,32.7533233939992,328.138157401611,11.5921374317797
"DAN_023",1927.58830048521,1669.42160656604,36.177733719095,32.8831523368738,62.5268532812924,28.460575222961,313.653640981378,11.6018635273356
"DAN_024",1883.48145862741,1628.09810797534,36.8150487080393,32.8784995927164,62.5269828434437,32.3052637947606,314.141363867181,11.6152425551781
"DAN_025",1677.24817575325,1520.77464621543,41.141152949751,32.875175479023,62.5268440389171,33.2600001329235,311.780692147269,11.8494702662692
"DAN_027",2053.53585576371,1827.01899185456,38.263192512406,32.8794296539944,62.5268850762778,31.7799943086054,347.896611743327,11.5012286957231
"DAN_028",1835.68213671922,1826.10333423048,43.1752492848442,32.8825815800787,62.5267423327554,30.6929878947352,369.683431860022,11.7150394707857
"DAN_029",1756.8976588691,1688.62085385915,41.9260185588523,32.8851228864693,62.5268552564906,28.4427897004833,341.853784912222,11.6583230243931
"DAN_030",2048.28462383076,1502.42904169945,30.8654551206519,32.8786218826401,62.5268498235732,27.3706644566776,270.428031986654,11.7400768468005
"DAN_031",1647.79620647401,1555.29153499371,40.2252076705165,32.8828012938195,62.526954032765,26.1368006355472,306.003223349509,11.9502740346695
"DAN_032",1523.41194837736,1330.34521007258,40.5460081449022,32.8828678861468,62.5268744012822,30.6521807423076,266.084854884003,11.7627203938715
"DAN_033",1670.0639281285,1467.54133102229,39.2298814619473,32.8791746583352,62.52676467325,26.0279953903808,293.982327324989,11.4659709776924
"DAN_037",1934.6461057939,1831.2991546046,39.3824762467049,32.8785282961561,62.5269463317602,34.7197797165918,357.13605277606,11.6181514517936
"DAN_047",2008.7559132178,1833.89457257595,37.8156071599018,32.8857460279362,62.5268520930557,31.3033635885273,346.385057439813,11.6696223023601
"DAN_054",1482.18453903912,1396.09695923426,42.2879339129805,32.8856876661929,62.5269193658697,27.6529124980917,268.593061986953,11.7407940332643
"DAN_059",2728.89548422772,1683.42283312317,27.0263367739301,32.8800625904875,62.5268483414919,39.1367959050476,304.531095323197,11.6186176061419
"DAZ_004",2015.75961376815,2043.96329413176,41.1168532565792,32.8816501983078,62.5269462224382,35.7447440322933,390.625621706998,11.6336659780624
"DAZ_005",2138.74559392936,2256.51313452446,41.267806599713,32.8805012293903,62.5269731182153,37.4784185168464,421.484538343305,11.628191140899
"DOR_364",1989.53718253718,2156.03224617929,45.2458876774002,32.879180519498,62.5268263341855,20.0668512139617,438.533312845802,11.6265906857312
"DOR_390",2271.0666670302,2219.98374284542,42.2376359380646,NA,62.5269954963002,20.3037681478318,457.586341097473,11.7987368306997
"DRK_149",1892.13873789223,1758.5290691021,38.9339573141515,32.8823248191115,62.5269974018818,31.4212806521342,335.735696663417,11.7064037864834
"G4494",1687.24830939008,1619.85508867858,42.1057355282999,32.8846624661884,62.5268417255231,27.9217144271363,314.542430501517,11.6698390883783
"ICA_CALIMA",1375.6379859745,1209.27331897144,39.6649127105014,32.8859926349001,62.5269482736771,29.5668760138053,231.987969715081,11.664131373102
"KAT_B1",1795.08467542171,1584.76168051494,38.8529794901145,32.878044881734,62.5269339480844,27.4404965980052,320.866726805961,11.6870622544568
"KAT_B9",1402.03996544468,1235.44090711477,40.9636057847391,32.878530403898,62.5269253149205,24.3151699087014,247.05093181137,11.5224718826027
"LPA_071",1658.88589268861,1433.39034212625,37.9293557145653,32.8825624427494,62.5268661582435,30.3968464900743,283.202125073931,11.5479533402195
"LPA_111",1696.63753074088,1613.40190891598,39.7706543088125,32.8863045079694,62.5268415823177,31.3471728596412,311.717536005608,11.5557799101619
"LPA_122",1300.02865826952,1089.33966270402,35.6825023772,32.880567771691,62.5267851992167,28.8998436478238,195.424586247322,11.5566635009805
"LPA_146",1379.59261214425,1272.73383859982,41.1063145741533,32.8765589588004,62.526809932667,30.2624754499059,241.90697425466,11.8903154807268
"LPA_164",1766.4568163977,1566.86525215212,40.0400228508139,32.8892362747786,62.52702471877,35.9361954180006,309.782851737862,11.505462897221
"LPA_406",1518.62651632057,1119.33761052233,36.3356249441817,32.881636700022,62.52685548444,30.071039502408,225.753699204143,11.7255166344667
"LPA_426",1197.70679909332,1047.50510299404,42.0683603813662,32.8920571194222,62.5268818284387,28.8564199041164,208.418915572855,11.5181427350112
"LPA_435",2086.83404401438,1940.20599424295,39.1534135145766,32.872928134934,62.5268709186799,31.3238964248202,374.609654586251,11.5228798619121
"LPA_467",2525.78346098364,1778.70769614377,29.3447732672867,32.884664319178,62.5269351342167,34.0407783858697,334.866569547858,11.490592213451
"LPA_499",1736.55047776614,1695.26641101337,41.0665517935129,32.8857470523238,62.5268607421129,26.0503320924546,327.232747871627,11.5684764665093
"LPA_512",2259.66672893375,1871.08523608539,36.8023158564031,32.8856194616994,62.527001770933,33.3961580997876,378.343050428211,11.5423923158877
"LPA_530",1743.06378815823,1694.71123483381,41.6740403269829,32.8827434256178,62.5267640491258,29.7317781156378,338.744021200563,11.6882023407919
"LPA_546",1980.90272380292,1639.24651499185,34.4179238697046,32.8840633824914,62.5268941749531,35.2629693332845,306.044880780425,11.5696387941322
"LPA_566",2295.53695478966,1794.36484700063,34.7594176066093,32.8832138101723,62.5268995440026,35.6681666271145,346.741485607032,11.6321179222459
"LPA_568",1927.32135247067,1747.74796893987,38.6705449747943,32.8808087329754,62.5268240548379,31.2380530371681,335.475585120372,11.4732230115076
"LPA_573",1724.31873557512,1660.77644533305,42.330847848242,32.8760909224714,62.5268932770199,25.4895407592897,337.664007416263,11.5588303798039
"LPA_610",2372.37011389067,2070.60171008758,32.3947673243722,32.8850489284947,62.5268788345035,34.0534847307723,358.253231567494,11.722826781512
"LPA_643",2074.54365599666,1584.67806380114,31.438777424139,32.883879055088,62.5267995965357,29.9379608778468,270.652730983517,11.5882352652956
"LPA_714",1507.21907015941,1222.02112062537,37.3190787022598,32.8832224775382,62.5268920631751,25.5473359825349,238.320002206883,11.641010008976
"LPA_732",1963.31452867338,1977.56641659316,44.2670193291191,32.8841748333631,62.5271146941619,31.9495731103209,408.483453527693,11.6412554398873
"LPA_736",2008.6858709136,1907.20599532372,41.5973743988364,32.879389899139,62.5268252352667,34.7430683997088,386.962030632662,11.5349909425934
"LPA_770",1927.20786418743,1903.51310900732,40.3155744322972,32.8820567706806,62.5268081515965,35.5115087062479,365.402212297789,11.6255907124618
"LPA_771",1379.49771330924,1252.76626140673,38.6877214774929,32.8825125927661,62.5270578121844,26.057934836906,226.573992174377,11.4595394329604
"LPA_772",1758.1122781468,1751.39319574002,42.1861027527106,32.8896653926049,62.5270484748034,27.6193975748229,342.276850421349,11.5857851974916
"LPA_773",1792.49032804173,1731.37054370012,38.2752598921744,32.8817711615017,62.526856199891,35.7360378561065,308.248976277955,11.5129039364401
"LPA_774",1751.40198838211,1570.14900627608,37.9569934226609,32.8851831612217,62.5268968707557,34.4741647703948,299.244767652142,11.4478257043717
"LPA_775",1990.3823046273,1757.52849439772,39.3261691752968,32.8831807353298,62.5267806655451,36.0204911859269,353.763157258216,11.6415416331432
"LPA_776",1470.5857850623,1186.51909747123,39.2178200216094,32.8857957902513,62.5270034932411,32.2923006588886,235.684351873031,11.5554943786304
"LPA_777",1702.07388374527,1635.80870722135,43.087559427076,32.8799030232843,62.5269144637768,32.0761472454308,334.576928435022,11.7105107029674
"LPA_778",1612.18484559841,1529.77460924823,42.030218651064,32.8793597740348,62.5268976040417,37.0879482043704,305.280185685458,11.4564594740079
"LYAMUNGO_85",1272.64900205995,955.563149771088,36.6081025776724,32.8878674936806,62.5269530825205,27.1535270152378,184.982480892935,11.6241928511336
"MAZ_021",1672.7844090318,1572.57838900311,38.8748020073417,32.8807098918895,62.5269086390473,28.5980468825584,301.294279047974,11.7113079288124
"MAZ_032",1739.83319105026,1480.49321589953,37.1710136217776,32.8818786176466,62.526998211206,29.3666620199682,290.52493319155,11.6975500845676
"MAZ_048",1281.51743887277,1101.34070448518,38.3412598465219,32.8829729661271,62.5267274561215,25.5209380753411,207.099113737995,11.6600412577835
"NATAL_SUGAR",1079.76653274436,847.521261518117,38.9690056642433,32.879462970696,62.5268461200305,25.3742646426914,168.498773609471,11.6980086449037
"NDZ_002",2069.62740670825,1651.1000918085,37.1303058766028,32.8749506567907,62.5269331753875,35.7651026746418,334.859033424858,11.5503509751042
"NDZ_008",1921.27068046455,1848.73197390025,41.2387059580119,32.8829198350387,62.5268296047779,31.3475915902716,376.232721549341,11.7741248958108
"NDZ_012",2082.14559124324,1756.36459902059,34.286630631619,32.8824288865421,62.5270032926099,31.0078943369196,327.789077290354,11.6541579933543
"NUA_035",1805.97616582647,1684.45167052558,41.2745373060631,32.8750258639158,62.5267559125338,33.5987585056329,338.469418126168,11.5607552212211
"NUA_184",1982.90337102372,1582.89753400064,28.1215383146676,32.8784511350902,62.5269435874442,33.4474559982149,228.051989116918,11.7507424607877
"NUA_230",1109.83013294517,872.769393761994,37.3477829108366,32.8842493268741,62.5269259309103,32.0677613495305,157.491565281816,11.6571350298276
"NUA_291",1184.88526007677,898.620554488249,34.8246150982739,32.8854121708648,62.5268342905242,30.3814105646554,151.414380145848,11.5371635582019
"NUA_365",1551.57109296184,1384.56179981274,38.77059668009,32.874372029115,62.5269070798055,30.5946717252332,263.364357290935,11.5599187148434
"NUA_368",1616.42841932458,1460.65023493796,40.8359119699248,32.8821499338592,62.5267183081978,40.6594067512858,292.270549969913,11.5054684264563
"NUA_398",2026.08664087494,1498.46145255663,30.5324847334351,32.8795339171963,62.5267622573068,26.5719824912993,267.711517587975,11.678130698719
"NUA_430",1568.59576842326,1404.5978496656,38.9260377797831,32.8842807831043,62.5268716549017,30.5073131519193,275.549612042016,11.5380328745909
"NUA_520",1268.58888152594,1038.50706982164,39.3225114177904,32.8745510384173,62.5269119497665,28.6490814108396,207.249353003774,11.678941800693
"NUA_537",1551.7384410964,1373.880550928,41.27698383141,32.8817186697601,62.5268266838819,33.2561019244875,289.572363983318,11.7606298512077
"PVA_773",1477.40624539406,1196.24871821585,37.268462927914,32.8782458956522,62.5268764127362,27.2052836360031,220.190805957195,11.6131815727917
"RAA_021",1854.63134642992,1720.02705144753,40.4572103798417,32.8794304497241,62.5270470181708,26.6998711476755,344.276931097683,11.6734761967796
"RAA_030",1941.78412445882,1741.79231861067,39.2144416379164,32.8783062948074,62.5268286063976,27.9049775669742,357.796003078241,11.7124473001859
"RAA_034",2522.86365340318,1812.1676031916,28.3996235818955,32.89249060305,62.5266455823556,33.2565224195649,322.517700819683,11.6706775385725
"RED_CANADIAN_WONDER",1770.29084799101,1468.54271936652,34.9726009657035,32.8760968332442,62.5268642841882,22.0489809606537,270.077432127547,11.6908765969606
"RMA_072",1554.21059573976,1159.47182613137,33.8032540114528,32.8780663578573,62.5268584051405,33.077940721734,207.374586367195,11.6679533058026
"RMX_019",1400.52555561896,1008.8626955215,31.2189979691566,32.8787479532969,62.5269270957956,29.0758759835228,176.384993558503,11.5271382477348
"RMX_020",1229.34687991939,949.769682686329,34.9625835967995,32.8783947657871,62.5268511344158,25.470593356879,167.644757811061,11.5279352238095
"SAA_015",2257.35808567184,1960.13244484238,37.6395374814167,32.8792107746015,62.5268425866725,35.4203789116411,396.309950451491,11.8321503050734
"SAA_017",2025.75542341021,1763.90227893891,37.8300057922206,32.8769653011293,62.5268416129767,34.0903231636828,346.961537659575,11.5220637831656
"SAA_020",2152.14860390519,2084.23793412297,41.2454315106604,32.8799446317041,62.5269545547779,36.7850978834582,427.010750565305,11.7823627720965
"SAA_021",2098.7494861536,1913.05976595964,37.6734133754781,32.8833071709937,62.5270795945022,34.8973580356548,372.063654605064,11.7311244535054
"SAB_259",1816.79902624336,1571.77923469416,35.6104498028702,32.885294954257,62.5270487111122,28.5583576652922,286.101514141599,11.7031150986808
"SAB_516",2044.52742413134,1914.20163756597,39.1124065298167,32.8800169216116,62.5267697682797,33.9208439837329,369.901615665779,11.5665751747921
"SAB_560",2127.84727578916,2172.38468032125,43.9909897898818,32.8688745468472,62.5268352878579,30.5515681352834,443.642363873333,11.5825656700405
"SAB_568",1917.46404083249,1707.70616278273,39.1107424466519,32.8796581750922,62.5268131471591,32.8473456566742,346.913276233703,11.7273982910756
"SAB_576",1657.51124010123,1354.00010132604,33.5384255129909,32.8795888812328,62.5269108957108,28.09333203572,244.187187258862,11.6002299574832
"SAB_626",2087.37211496195,1909.556947183,38.7784471528979,32.8816240533165,62.5269473418399,32.5535395573059,359.420827280584,11.4690944767319
"SAB_659",2031.2100798301,1816.34640314799,38.6707283608695,32.8712421006273,62.5270289193709,34.2891251664261,364.515563693152,11.4741733450571
"SAB_686",2051.33662014125,1902.50976705297,39.1281268543847,32.8780471274481,62.5268165037705,28.7479492872428,361.910677593135,11.6701171459758
"SAB_711",1774.94309310406,1642.19840495294,36.7127914597171,32.8788025287613,62.5269600706927,21.9485793329383,300.599905664569,11.7117506630076
"SAB_712",1745.59265975222,1560.41538521882,39.2305446566926,32.8784620080215,62.5269136274719,26.6508722206109,310.978085999866,11.5721603478366
"SAP_001-16",1946.72258512858,1961.45706243052,41.6007777272354,32.8775679509477,62.5267346723846,36.7409443711268,382.504574481991,11.6258457308462
"SEF_060",2668.00425728999,2681.78546745365,41.9423088140186,32.8835544917366,62.5267614399286,21.9283482476178,558.058784203575,11.5978528844337
"SEN_056",2478.09854771263,2644.25592943232,43.4076728313994,32.8874385228147,62.5267973989524,19.0000857787603,540.96849608132,11.6792777823893
"SEQ_1003",2071.0379518971,2077.23274396917,42.6585819476831,32.8814815968449,62.5267457162477,29.3777648221281,418.220351691315,11.6177184883519
"SEQ_1004",1761.96149368125,1620.66842669757,40.7925223566985,32.8841952881013,62.5268333908647,30.1388851858825,325.822607808602,11.7714379962668
"SEQ_1006",1941.79998408562,1968.36750303423,43.1858350830034,32.8826625934249,62.5269424921835,36.963277493754,403.332456269499,11.5411189712028
"SEQ_1027",2000.19006609836,1870.01411984168,36.838418670277,32.8801626986159,62.5268641930341,33.5726887969755,351.156603954804,11.6082631127203
"SER_118",2040.22788461595,2135.87636249179,44.8971228221252,32.8809118456586,62.5267994103498,20.4744219299961,444.668989691116,11.7196217125842
"SUG_131",1177.66631303901,928.911777235515,35.4884523055476,NA,62.5269222515664,26.7018032388702,166.858965624194,11.7491815875937
"TIO_CANELA_75",2308.02085705372,2330.85815922894,43.8545782841618,32.8797754402807,62.5269739050434,19.5689159699062,488.719445715323,11.9674780080393
