"line","YDHPL","YDHA","PLHA","DF","DPM","SW100","TSW","POM"
"DAA_134",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_135",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_136",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_137",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_141",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_142",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_143",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_144",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_145",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_146",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_147",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_148",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_149",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_150",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_151",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_152",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_153",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_154",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_155",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_159",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_164",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_166",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_173",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_175",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_178",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_179",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_180",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_181",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_182",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_183",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_184",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_185",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_186",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_187",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_188",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_189",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_190",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_191",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_192",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_193",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_194",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_195",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_196",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_197",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_198",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_199",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_200",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_201",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_203",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_205",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_206",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_207",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_208",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_209",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_210",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_211",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_212",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_213",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_214",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_215",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_216",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_217",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_218",NA,NA,NA,NA,NA,NA,NA,NA
"DAA_221",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_001",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_049",785.750974949948,903.829402408546,57.2861435573033,34.5024655155573,61.0069989155403,19.9012567363851,242.662941036563,10.3573814088976
"DAB_052",917.115986145393,1075.66287529308,50.1986019291977,35.0550912917319,62.3886046420241,18.8697882349353,255.915212553446,9.63531288000458
"DAB_053",840.093315722022,969.484263638469,43.021174973303,31.5108604900636,60.8322802190037,32.5035139101144,169.538612143713,9.17228812858146
"DAB_062",1054.61072908752,1194.17976144269,42.1566878358745,29.8172759989925,58.8948823151383,28.4761260398289,212.900073665457,8.67625345956805
"DAB_064",898.136041828798,973.504394542283,44.3335423470244,32.5513087927146,60.9496051888796,28.1234773688152,201.55694728404,8.94854568042227
"DAB_065",980.507920879767,1041.66262906169,46.3012529634546,32.589338883749,60.7092408047407,27.2064190386057,205.893690357329,8.6758669935403
"DAB_066",711.796110524616,947.185240727991,55.0512197919498,32.3674584166133,61.8565907830313,28.2118254203049,208.819311898732,9.9902490185746
"DAB_084",1004.31159975584,1230.1574915498,46.6211908895651,32.7423342313013,61.2614634635033,23.6617298849707,236.293471700268,11.1665432109481
"DAB_090",801.188978539423,1027.0683941596,43.9337410051697,31.988597377715,60.0831854257427,20.2121490591271,184.037196480744,8.89234817155855
"DAB_096",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_105",778.963239867856,1004.79989985385,45.7615654337552,33.1652328963753,61.4358366704843,22.4165876004311,198.152021102939,8.76571980647921
"DAB_106",943.458280497351,1150.14034158018,42.0720715845433,33.0189376050214,61.2260894284808,23.3846683978376,178.356074843424,10.1088882501205
"DAB_107",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_109",672.034117162209,830.718213836559,48.8296562077881,33.135114525739,60.9879908439853,26.706374226212,163.34574033154,8.94133362129247
"DAB_150",827.560120299974,997.244478528551,49.1746465695366,31.727292490332,59.3433314098167,23.0580282695609,228.615961410663,9.60653389410804
"DAB_158",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_159",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_187",924.306667960326,1156.21880808249,46.0661574586559,31.4275038317895,57.1441434914093,21.0536843050689,208.099790781007,9.94858948897061
"DAB_231",875.60805851278,1245.98814641586,43.1494316543821,30.4487340578898,58.8741736522225,28.4196184718188,176.797646316167,9.68237832754071
"DAB_233",744.078088495987,970.110985944483,57.2714335628693,30.3515528658999,57.8867785448434,28.1570679048029,250.944811309167,9.98783136631224
"DAB_236",873.8306572171,1146.79842172333,54.7404388873663,30.421781025734,59.9442004219733,30.6296127437297,284.474686644844,9.63530073633918
"DAB_244",756.666561615901,912.693217485818,50.5687621415154,30.3780248421073,57.9586219940345,24.8079601120631,201.434646594303,9.6818306543801
"DAB_251",1166.47667797037,1105.66589528733,41.894538801671,31.3586162834229,61.0796343019567,25.7492595346093,196.071414674753,9.75079076292213
"DAB_252",808.614178531732,904.01794485348,44.4875976853262,32.1178700916248,60.9385078145731,29.2401660050201,180.286290076381,9.5435943480202
"DAB_256",876.410761245201,1026.87763313216,50.6752855474115,29.2025204545487,59.1758520582183,29.8511234129143,255.827568788447,9.51337271566187
"DAB_258",842.510916819568,1018.34320305896,36.4319475123775,31.4718308442334,59.8762562187463,24.1199499821091,139.562851887405,5.74735424762331
"DAB_267",1119.52552923328,931.055851069895,49.0366988575502,29.879032779405,59.4635506509226,26.6877830888065,239.129119858541,9.91006771171505
"DAB_277",787.34112209319,960.628166788945,47.9496650732378,30.2490399997169,58.3967459991039,28.7136303141383,208.440193894223,10.1031624212707
"DAB_295",999.142824314667,1187.03732760358,48.1250635105965,30.3289609005846,58.2019995113178,30.6147292342251,267.540864985898,9.48293364666026
"DAB_302",803.276642459226,937.625653505828,58.2883232650101,31.1677301208992,60.023236637829,29.2861099051762,267.848903482753,10.4555945014726
"DAB_317",879.84183095176,1062.51289835329,51.2414000664534,30.1102017035728,59.0414578672142,27.3570321110076,234.571103410077,10.6232582237498
"DAB_344",823.442010104465,901.824796106806,48.2657797181366,30.8273637499589,55.4967802928779,25.403979914772,212.105969155412,9.89642146377985
"DAB_353",711.525833644407,959.638474342718,43.606023551397,29.9795919420845,55.8408364404866,22.783143025125,152.830210559121,8.91661136850803
"DAB_366",780.582879508688,1031.95671850905,56.7732240624298,30.6992212002721,58.6996599364006,25.6208304702069,259.932962795804,10.2966985915394
"DAB_374",755.333803837087,947.988203112763,53.1553356351307,29.6973901474344,55.0270420201042,25.1213182340574,226.086758519898,10.6639467487327
"DAB_380",1034.44609648227,1237.44101006901,47.2026400955499,30.0030850748441,57.2820055058302,28.2176077017357,242.696653043247,10.3715465978204
"DAB_384",724.934199772425,904.503769644556,45.0515737725686,33.0497254613018,60.4343328840461,27.4779345872815,177.178436952393,9.00207393700754
"DAB_396",916.321637290884,1113.10163637875,59.2032567054378,30.5400122984869,59.1682175353708,28.5807336519437,316.071610082308,10.9263011473377
"DAB_398",791.750862636098,930.995926549806,41.10824876154,31.0501425607033,60.3485571032049,28.7077116168275,171.757484038941,8.21583982183954
"DAB_402",723.204743625822,877.203922225053,49.515232913124,31.4473159200355,58.8985400418762,32.2920794718268,197.076338867777,9.26965808518198
"DAB_441",996.781843339333,1135.75035662658,39.9713383453302,29.459213312554,55.8741278071708,28.8713756432074,191.4872982994,8.95224635988908
"DAB_489",854.998262452637,1041.40169925391,54.559379676767,29.3888018578137,57.3683886466117,29.9633335100494,272.36637591017,10.9050660401161
"DAB_494",820.564226405852,937.361190656508,53.0805258489533,29.625293251296,58.0465065624214,28.3625788586608,244.763550011578,10.5120467419544
"DAB_514",835.128706597009,1033.78924424082,50.1965208054921,30.6087843098878,56.8875640256433,28.2361086611613,238.308253371089,10.9377704978186
"DAB_520",829.516021888503,1009.34634025057,41.6335685221311,29.3255820271577,56.1130774742001,27.2255301020404,153.94500463145,9.45048767217971
"DAB_525",783.025024361428,978.525772737765,54.2302000840477,29.5970783155434,56.6707860204797,27.3093744498427,223.342210263067,10.1460681043186
"DAB_528",711.246913967965,857.868598976295,50.9228757725413,29.4082011309543,58.3599451114127,24.8561707018731,201.398107132423,9.48097699042586
"DAB_534",805.150444940831,979.577127279041,51.8775747567213,30.3957649049207,58.0571012133358,30.6270234324575,225.674193580904,10.0833325841173
"DAB_541",909.587333905623,979.102063286541,48.3780469839134,30.0574403965588,56.4464376386147,25.6895827819557,228.75820116643,10.3899253088829
"DAB_545",842.340366344827,1033.28276349701,47.4950184479734,29.1752843303915,57.2847490491931,25.9859068468771,232.707044458447,9.28222493904163
"DAB_549",843.904988580412,985.699490205099,50.4660818597188,29.34434738881,55.9226590698061,23.5152122170499,248.26187084756,7.61221429891597
"DAB_555",849.69805066134,1086.78638157959,48.4422373628051,28.6852680681672,53.3646825940523,24.703755064755,205.838108350207,10.0041308134287
"DAB_568",1038.68961023001,1096.3592551311,43.1413484463065,31.9801152164949,60.9832194284897,28.4673024434855,205.718909776573,10.3880481513978
"DAB_569",805.000158814335,933.760915529519,40.3278936418397,31.8925672684699,61.593598725361,27.5808759380866,136.654489296383,8.73110650239404
"DAB_570",952.665382674972,1058.57210004373,40.2797211006488,32.1829381594963,61.7743724078067,28.3125604399246,174.234730833799,8.36831696636527
"DAB_571",753.288739618603,933.902741363439,47.6892947807376,35.0194584147915,64.1139522741967,29.4138022446356,182.601557574817,9.96780005064974
"DAB_572",1001.01008223987,1051.25367327816,42.1956180874461,31.1146152396991,61.6252787346806,28.2500227308484,180.331932692377,9.99521940655142
"DAB_573",1007.64629495923,1120.83166602782,44.4070397069125,34.2513568131118,61.6386796882953,24.6775616640536,225.497695804214,10.1358749617854
"DAB_574",978.235204031668,1043.26570779105,38.9333914297249,35.7536056221256,62.2242389891429,28.9620954290687,174.227141058355,7.88528679845164
"DAB_575",859.189968886917,1042.05403765062,46.7572046812251,35.986579878709,62.0194350716893,22.9152525389215,204.183045027868,10.4633607450543
"DAB_576",787.418465226922,896.525168376468,48.5736182461968,31.8014855226555,60.7925532801185,33.1049356864139,212.625565083956,8.39735441412662
"DAB_577",868.366799846043,965.867600296526,47.2378333734075,30.6321209220095,59.7677228721171,34.0283275078126,216.601292615258,9.74377732683508
"DAB_578",786.814101431145,860.424899866394,46.9927449996751,33.6551933141146,57.9310709504496,23.1843540763181,197.505766274226,9.96515405535282
"DAB_579",871.643921199455,1061.12069976421,43.3265816512335,32.4717878533501,61.5777824129496,30.03231112959,184.866919007056,9.24718235706058
"DAB_580",861.494024967467,1012.82188966169,45.3940160303654,33.5991218183219,61.983705977154,26.8517220694283,200.684487402526,9.69846033481897
"DAB_581",818.615681444698,899.179434358424,41.7780995255953,32.3063070641323,60.6401726479151,25.2566695702638,183.827885852119,7.7058843249276
"DAB_582",593.007334505253,659.394753083361,41.5353324112611,35.2621548800943,63.8823962937349,20.6147955092838,98.4459573396104,7.96324471241483
"DAB_583",839.779680315509,1005.35470732994,52.1227792677702,28.7488335498932,56.2492985199408,28.5028909910484,241.436967364599,8.87806329740032
"DAB_584",772.84758518957,928.450178629583,46.6354039094318,31.2076547734769,58.427404015467,25.1171917524657,191.470836151104,8.13681067135477
"DAB_585",820.283470772274,1079.11027360664,45.5220315916762,30.9158610617537,61.313660785061,27.4886913595472,194.918167245767,9.94808873649968
"DAB_586",802.901822354496,978.36815471259,50.7756991789299,32.0328060558103,61.663020904571,26.8951532378993,227.440079218907,10.0986536735426
"DAB_587",873.211307654522,932.594906569382,51.1820794626132,29.794827333418,58.9618934382318,25.6039088967853,250.870425631782,10.9575836775493
"DAB_588",734.101150244419,947.002715075655,50.7887176152975,30.6386494194863,58.4147753391726,18.9617232589529,205.293205254088,10.1936148369399
"DAB_589",879.652218397555,1066.1519402637,46.6221576341684,29.9646307753951,57.5311232535409,24.955313950364,223.135212183888,8.0160242402654
"DAB_590",712.409804200261,864.163438377481,47.6099546459216,29.9413303234341,56.764260143974,22.8388176831452,171.247617541612,9.50486461884271
"DAB_591",937.155412876328,1011.96417792042,49.949378301613,30.2317538779964,56.916518447826,26.3704125444619,255.641078891772,9.2307067662966
"DAB_592",794.752428256438,965.435200865843,53.2957375985966,29.9765035337833,60.438892820871,22.590477742343,230.98155542104,9.73072647351444
"DAB_593",753.182394384668,921.331630871413,56.9000956784094,29.8094179049536,58.3735972540708,25.9940054612556,242.996867300404,10.3122967463112
"DAB_594",832.067377089533,932.755786190394,40.8555858146789,30.4027465245667,57.8468575769927,23.9480819877125,164.215848012631,7.314081391069
"DAB_596",768.120251617432,901.7464351988,50.9272588625891,29.6686464510596,57.7131924832725,27.0042776421289,244.482591340901,8.31629040868667
"DAB_597",783.840063659794,971.637380640636,55.0304068250671,29.668516298893,57.3901686023177,25.975853875971,260.440636752398,9.03343823768906
"DAB_598",969.680169039537,1096.06249180852,49.419487682594,30.0912147010353,59.2450598001381,27.7575432293859,221.179444683946,9.27306567590601
"DAB_600",977.762249194889,1037.26832166064,38.815503693189,32.9683489077659,63.0792301535594,30.6196723732903,169.474960449361,8.36594811579338
"DAB_602",824.3577913684,1005.54307820479,43.3297737402804,31.9058568426248,58.8428111389502,30.9404650701521,181.21304792261,9.13242976837004
"DAB_603",773.078505925334,963.14971392836,44.1042915204299,33.8002845081191,60.7818218032493,23.9056060567156,167.144096499376,8.89521516512741
"DAB_604",930.056023868553,1095.97508983369,44.1263753380031,30.8368915246524,60.1690381174406,27.8719760694929,197.921620716819,10.0849504462603
"DAB_605",743.563626130992,896.854258603387,56.6125968501558,32.7976466187241,60.7057721960411,29.8513852148506,229.868235364868,9.86712805378179
"DAB_606",708.802409008713,994.5334478322,52.1893886325029,35.3273487832538,60.2916373207726,22.1628388295679,203.851234934476,9.83742058467629
"DAB_607",744.892842197951,822.946894541589,47.0257399551972,33.6965996429285,62.566590866735,30.3151083406127,178.145121770386,9.10901172930653
"DAB_608",742.361538067168,913.918720771788,46.0052385911681,33.0455198490314,60.8832757264509,24.1272199445442,176.842170541925,8.5228023505525
"DAB_609",810.743796402589,1020.6335391704,47.4961270518512,32.0879756528116,59.8237834379433,25.5468693317396,197.539478933693,9.24467283190566
"DAB_610",809.815872353555,958.569586858384,51.0336602057981,34.2952961265992,64.4876239260461,25.5928909844864,213.988576735051,10.0448583723881
"DAB_611",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_612",725.541834161836,821.775726337171,41.7095169954178,31.0363278806119,63.1361530439834,29.2310353194698,169.333221592995,6.58046101652077
"DAB_613",783.827177720198,967.053635573992,45.0945091181172,31.093655660685,60.8901933197572,26.3938089859539,183.232432996716,9.16141759347836
"DAB_614",836.277183878239,1157.26738701276,52.907039228166,30.3001065706135,59.9874882836796,25.1020017325482,250.643201112128,9.96579210285162
"DAB_615",772.597751458889,950.481073085422,49.8707515944173,29.763463777536,57.4667530173773,26.1819023812258,215.203527497997,10.7790106155457
"DAB_616",734.874121406493,893.368607070231,43.7084982051157,36.2524017044561,65.7607822515216,23.5299651626569,149.436823888427,9.22518161097379
"DAB_617",827.297505875075,1127.27712014124,48.270065786775,30.0114970231478,55.2369265945383,23.5978462224859,209.937868035287,8.03641251325762
"DAB_618",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_619",782.476552131337,931.399348414203,54.5033999215509,30.0747044325459,56.5442553866805,23.7023580435775,242.356421749957,9.79345543234351
"DAB_620",724.851401475751,843.422665580871,46.4998418067791,30.1100766630706,59.119729676376,18.5990044189774,155.01351294697,9.82173162599888
"DAB_621",813.173976902194,987.044313883583,51.4487648061302,29.7673727892299,57.5334556115222,28.6108277441437,255.038001450376,8.74817946289887
"DAB_622",856.940886634904,1114.17059194094,46.8586507976701,29.475976955982,58.0328334786076,28.7165639574385,211.990190794079,9.65622748103164
"DAB_623",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_624",846.815143012193,1020.48961403002,46.1234062954275,29.7140568333395,57.3041005109625,27.0586458884026,188.844193183327,9.93331564648828
"DAB_625",1024.22788754405,1219.6172239199,54.4851866039312,29.9206657159801,56.3179940588626,28.0799508079619,296.962968903766,10.133290714211
"DAB_626",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_627",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_628",877.441953268689,1040.27425048252,59.8654846967092,29.935948407185,59.2042518860072,25.9423021821495,291.079948031555,10.3359406182482
"DAB_629",777.451041044,927.976058338449,52.3873082110311,29.1500395637932,58.5991813281397,26.6176850829061,240.041691486308,8.56692562206328
"DAB_630",889.160921759067,1106.76484106129,46.134075726991,29.6405636579041,58.1418108682437,27.2729191024389,208.59964052731,9.63502416357976
"DAB_631",775.614378845841,958.583127553346,50.1886335277553,29.7942665656788,56.2988853343919,19.8368354250668,214.823481409151,10.1776657997607
"DAB_633",657.312729657982,745.755786680445,53.926547770245,28.8944436223626,56.2252060645038,17.9451217243182,191.995586088013,10.2702775380475
"DAB_634",650.714422812729,666.316674822615,42.1917104851249,32.0270101245919,58.8743986348857,20.7804414096269,158.551361481175,7.54816388939077
"DAB_635",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_636",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_637",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_638",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_639",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_640",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_641",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_642",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_643",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_644",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_645",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_646",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_647",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_648",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_649",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_650",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_651",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_652",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_653",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_654",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_655",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_656",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_657",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_658",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_659",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_660",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_661",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_662",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_663",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_664",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_665",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_666",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_667",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_668",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_669",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_670",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_671",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_672",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_673",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_674",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_675",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_676",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_677",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_678",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_679",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_680",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_681",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_682",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_683",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_684",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_685",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_686",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_687",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_900",831.931080906659,991.788291574155,50.2051550655747,30.0403001612807,54.9374136704777,23.7035912429886,232.183180380937,9.20682502152659
"DAB_901",746.820120535487,905.745106058498,45.1005325499087,29.4651187328664,54.9549655384267,22.8265120972039,183.765753744144,8.28089507475061
"DAB_902",939.928350593079,1123.1904321048,43.5210761068653,30.2636374564204,55.6933710098307,25.8380597177818,199.657838517921,9.7932652077127
"DAB_903",852.596629585336,1026.20660281514,50.6252760186205,30.2246881356025,57.0297853304657,24.7498979086146,243.484269018491,9.35191247290504
"DAB_904",873.614570467105,1043.44408428269,56.7379683240805,28.9011062300372,53.0010040757681,24.9143664012181,261.1295936525,11.1471987804164
"DAB_905",757.940723831073,885.669708528142,42.3241290290973,31.0175544476075,58.3788864647093,22.1251452237585,161.421824256019,7.62030277364147
"DAB_906",828.903013022439,1148.28839178414,43.5544186919428,29.1581322488109,55.309639770426,24.5835852774683,188.158490300287,9.16611026249504
"DAB_907",774.70613602091,817.368613341354,44.4094455916653,30.8125191134273,61.0672346592764,23.0139312303328,170.179629024223,8.4695530306553
"DAB_908",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_909",912.131914998311,1153.69934111204,44.7077986711252,30.4398733706083,55.009910829888,25.4735033370779,208.308107560358,9.61620170191913
"DAB_910",1001.20424653627,1202.42142859943,50.0904254999996,31.7177153949828,59.7025304313542,29.5420468458583,260.054258590187,10.9532941222352
"DAB_911",812.343095877495,904.511917598619,50.4822103965091,28.67388265455,54.1827767198449,27.2743701191094,221.133398742159,9.7850793746804
"DAB_912",857.090247165954,973.494168191049,45.2038196613892,30.5208438997747,60.6061907117875,27.5465142310955,202.6116510878,10.020195175084
"DAB_913",765.266084737534,970.538181927654,46.0402452023378,29.339889195599,53.7695907871275,20.0892925122242,188.950551788096,8.72624775494285
"DAB_914",747.560154101143,858.396170413523,45.9106422578349,29.9417434918148,55.2147202180602,25.2122767617427,179.570325079893,8.19626397613174
"DAB_915",793.650000951159,861.042060800321,50.651746643603,29.3682159464091,54.0028219365449,23.4471958440691,208.007552256001,9.80782252135245
"DAB_916",1004.10325470219,1130.80185510399,48.2323320301831,30.3703390171191,58.0138350509465,28.8069129294528,241.228215882976,10.0304516768083
"DAB_917",823.15268399258,999.05845215311,50.855279926661,29.1379914921491,58.534113146533,28.2569379939126,221.696345341815,9.72572865028181
"DAB_918",738.32005271095,928.884289190418,46.9254425228114,29.0504057574772,53.8264745302793,23.6180737898572,193.734157416598,9.32731596242373
"DAB_919",920.384419833322,1052.62940588713,43.6634613603593,29.3474949585972,54.7002521814804,22.585919389101,214.998784089121,9.092609970609
"DAB_920",948.793532251479,1163.13816389612,37.7852775910181,29.3356613182893,54.7895343966743,25.6816859389209,162.984588093966,7.31932327123124
"DAB_921",878.008538473896,1100.53323453121,41.8658179225994,30.4563460358409,56.9618818364788,21.4296011108349,194.102481579582,8.37747945867384
"DAB_922",NA,NA,NA,NA,NA,NA,NA,NA
"DAB_923",861.320189340828,920.387691310394,44.4120853665409,29.0429982436746,58.5373552374653,22.9679412980545,200.52929665995,9.45700346002856
"DAB_924",884.648017783712,1074.19100256263,38.4467123664852,30.749776090011,60.0543454172499,22.5072083690772,146.297126853662,6.9938164369971
"DAB_925",805.11898906985,938.130137148969,50.2960057626719,29.1559777437216,54.5810307679748,26.2257057419098,215.312446830275,9.4738482705334
"DAB_926",875.017324148369,1084.2967136245,48.1821534995215,29.9307983247981,59.2530634046448,25.5399740534363,205.629248875339,8.60623367011634
"DAB_927",927.335977587572,1125.42974214174,43.4942579109163,30.6483296349308,61.4848465102074,24.5567472112975,213.628411909628,8.87648322421495
"DAB_928",905.292985799064,1071.8365957824,51.0632284897887,29.8679348433891,55.165949324091,24.8312695302178,257.175461267159,10.251062845927
"DAB_929",761.933943085524,896.446072288557,51.7948848293617,28.5201299995852,55.6198339721128,26.3393227321755,214.802766409609,9.4464775260778
"DAB_930",860.489027476237,963.526450539626,47.7227983470066,29.1360884364274,55.271458964023,28.8373836271433,228.176470652654,9.84979930122504
"DAB_931",805.744336048241,978.486811280304,46.7168717552835,29.0019118682593,53.7733173412767,24.4136045233473,193.487267180452,9.89638741689961
"DAB_932",938.162137891841,1211.12811234243,51.5124099151043,28.8343270442,55.4988976213174,30.8019293387524,247.028871813512,9.92700420570695
"DAB_933",796.163709163647,947.684407653914,51.278407505472,29.4569729093744,54.7440338776807,26.1527181652292,234.263255442803,9.71189123059513
"DAB_934",902.348260835699,981.129047706068,50.6910749479615,29.6743130562173,58.2163931936361,22.1077803265306,248.807593994432,9.33217970821248
"DAB_935",810.894837420338,884.942976121646,51.6983696145578,29.3715298703842,55.2906920559112,25.0485822225408,223.784072536852,9.77936080696134
"DAB_936",772.073045902898,818.912631867869,53.3497766612985,30.2507324750606,55.3908726988323,24.0012479669019,222.244865343243,10.0232602917152
"DAB_937",939.534857432886,1281.51740207451,40.4146391036186,29.2458337852298,53.4762029878097,27.1926862793495,188.333679796822,8.35917134935544
"DAB_938",793.977762361043,1012.18911044976,54.3797487645694,29.8222145629288,55.2822397785926,21.6440612287327,231.230454651234,10.9508322104693
"DAB_939",842.74553626435,1110.85488891509,42.5004807496376,29.5496323968324,59.627216520228,26.1180681017815,190.296253969241,7.90866670109452
"DAB_940",859.254300400837,989.817717247071,50.8703901984894,30.0798257104291,55.5608364532773,23.8696310100728,229.47839521305,10.098837741329
"DAB_942",838.277934120575,1152.64618702009,37.8743904629901,28.6405232698931,56.3458825779286,28.2881871791512,156.944658623461,6.20004381539066
